Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Competitor,Livinparis,Listing_id
Apartment in Paris,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,673 total",https://www.airbnb.com/rooms/895569318663393762?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_MlKmwvI6YmkLJNaN&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,5.0 (4),Guest favorite,No,No,895569318663393762
Apartment in Paris,N/A,My Sky Dome in Paris,"€ 2,819 total",https://www.airbnb.com/rooms/775058258530157776?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_HT%2By3rcKnD8Z%2Ft5z&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,4.41 (17),Guest favorite,No,No,775058258530157776
Apartment in Paris,N/A,"11 beds
11 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,131 total",https://www.airbnb.com/rooms/1050017952611952173?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_T%2FsP2lpbc4KzG2k6&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,5.0 (3),N/A,No,No,1050017952611952173
Apartment in Paris,N/A,Spacious and very pleasant house in Paris 15th.,"€ 3,926 total",https://www.airbnb.com/rooms/1099976021217097674?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_NDdimlwjmiiJpBBB&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,New,N/A,No,No,1099976021217097674
Townhouse in Paris,N/A,"6 beds
6 beds
6 bedrooms
,
 · 6 bedrooms","€ 2,677 total",https://www.airbnb.com/rooms/4152785?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_9%2B6mV2Lyl8cbQtQR&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,4.81 (68),N/A,No,No,4152785
Townhouse in Paris,N/A,Casa Volpe,"€ 2,892 total",https://www.airbnb.com/rooms/5216981?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_V82HBmbaYJAngVgN&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,4.8 (5),N/A,No,No,5216981
Home in Nanterre,N/A,"4 bedrooms
4 bedrooms",€ 811 total,https://www.airbnb.com/rooms/878843464652558052?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_A2BijH5XEbMkcJga&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,4.76 (29),N/A,No,No,878843464652558052
Home in La Garenne-Colombes,N/A,Big Apt Sacré Cœur & Moulin Rouge in Paris,"€ 1,894 total",https://www.airbnb.com/rooms/36476586?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_vLLASpGzgDxxnz9U&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,4.95 (59),N/A,No,No,36476586
Home in Bagnolet,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms",€ 829 total,https://www.airbnb.com/rooms/1063739372019773534?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_tJeoRK3RcIAUwTNJ&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,5.0 (6),N/A,No,No,1063739372019773534
Home in Rueil-Malmaison,N/A,Grand duplex Paris Marais,"€ 2,163 total",https://www.airbnb.com/rooms/50850907?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_kFwSAF2WJF7W4%2F7a&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,4.91 (79),N/A,No,No,50850907
Home in Asnières-sur-Seine,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,056 total",https://www.airbnb.com/rooms/915863589469209498?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_uFdA03cflFULWUA1&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,5.0 (3),N/A,No,No,915863589469209498
Apartment in Paris,N/A,Family luxury apartment - Eiffel Tower - 14 guests,"€ 3,293 total",https://www.airbnb.com/rooms/899392900774889845?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_4zJ6TNYkmW4Fv%2FaU&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,4.27 (55),N/A,No,No,899392900774889845
Townhouse in Saint-Denis,N/A,"7 beds
7 beds
7 bedrooms
,
 · 7 bedrooms",€ 724 total,https://www.airbnb.com/rooms/636018118598152676?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273796_kgqPsJqludAP75f6&previous_page_section_name=1000&federated_search_id=d59f9728-1604-402a-9b3a-a063d5c1462a,4,N/A,N/A,No,No,636018118598152676
Home in Paris,N/A,House in a village inside Paris,"€ 1,295 total",https://www.airbnb.com/rooms/4487880?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_OB4E6ZhLkNou40mv&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.49 (149),Guest favorite,No,No,4487880
Townhouse in Asnières-sur-Seine,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,023 total",https://www.airbnb.com/rooms/16643228?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_3KHmQZ4X%2FYVErT7K&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,5.0 (8),Superhost,No,No,16643228
Apartment in Paris,N/A,Townhouse 191 m2 5 bedrooms,"€ 4,123 total",https://www.airbnb.com/rooms/1076833744450038933?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_NXJU3V3%2Bxaux%2BH65&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,New,Superhost,No,No,1076833744450038933
Home in Saint-Denis,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,014 total",https://www.airbnb.com/rooms/967780505867595606?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_0S4UWw452qkNF4S3&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.33 (3),Superhost,No,No,967780505867595606
Apartment in Saint-Denis,N/A,Multi-service triplex,€ 649 total,https://www.airbnb.com/rooms/933317202556643503?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_LnLtIc%2FP9CSkZKVn&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.67 (52),Guest favorite,No,No,933317202556643503
Apartment in Neuilly-sur-Seine,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,877 total",https://www.airbnb.com/rooms/918525859886829442?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_E2lBtI5%2BOpsVeEtT&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.89 (9),Superhost,No,No,918525859886829442
Apartment in Paris,N/A,house/Garden near Paris,"€ 3,822 total",https://www.airbnb.com/rooms/36678564?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_0Ft5yrxbTM3610Sq&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.93 (82),Superhost,Yes,No,36678564
Townhouse in Saint-Ouen-sur-Seine,N/A,"4 bedrooms
4 bedrooms","€ 1,680 total",https://www.airbnb.com/rooms/891920977162053865?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_ZbILbEuD6xbcA0tC&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.87 (15),Superhost,No,No,891920977162053865
Townhouse in Arcueil,N/A,9 mi from Stade de France - Charming 5-room,"€ 2,220 total",https://www.airbnb.com/rooms/691797695639024412?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_U%2BOM9KyxyBDUGMR3&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.94 (78),Superhost,No,No,691797695639024412
Apartment in Aubervilliers,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,312 total",https://www.airbnb.com/rooms/23542239?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_nw3zUiYMSv%2FbGv7r&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.86 (153),N/A,No,No,23542239
Home in Houilles,N/A,PorteMaillot & La Défense 4 Bedroom 10 people,€ 867 total,https://www.airbnb.com/rooms/662729060330564862?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_vN8Uqom3%2BsTTpGXe&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.5 (18),N/A,No,No,662729060330564862
Home in Saint-Denis,N/A,"7 beds
7 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,334 total",https://www.airbnb.com/rooms/1080590850296071422?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_28EF6PSCt9vPBq1o&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,New,N/A,No,No,1080590850296071422
Townhouse in Houilles,N/A,My Véranda - Duplex 130m²,€ 655 total,https://www.airbnb.com/rooms/799203526398810240?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_TwX2Sm3JxlcDG%2BX8&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.77 (47),N/A,No,No,799203526398810240
Apartment in Épinay-sur-Seine,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms",€ 841 total,https://www.airbnb.com/rooms/735449901484594119?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_Z0r0TU4mOThbdelv&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.84 (58),N/A,No,No,735449901484594119
Apartment in Paris,N/A,Lovely Family House 100m away from Olympic village,€ 965 total,https://www.airbnb.com/rooms/981863479551691245?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_T4DiFTGXJXyf%2FfBm&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,4.43 (7),N/A,No,No,981863479551691245
Apartment in Neuilly-sur-Seine,N/A,"8 beds
8 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,483 total",https://www.airbnb.com/rooms/1055750083727796140?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_PaKKMelpGh0TPKqu&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,New,N/A,No,No,1055750083727796140
Villa in Jouy-en-Josas,N/A,C - Maison 10 min PARIS EXPO - 5 rooms/5 beds,"€ 1,526 total",https://www.airbnb.com/rooms/928712687477862475?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_0rPSvGCHmoB%2BIecG&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,N/A,N/A,No,No,928712687477862475
Apartment in Bagnolet,N/A,"9 beds
9 beds
5 bedrooms
,
 · 5 bedrooms",€ 994 total,https://www.airbnb.com/rooms/1115929151334567335?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273805_9C209Mp7261cPxBo&previous_page_section_name=1000&federated_search_id=678752db-6c99-412d-9037-a6627bd25a1e,4,N/A,N/A,No,No,1115929151334567335
Home in Épinay-sur-Seine,N/A,"15mn Paris, Free Private Parking, Terrace,Garden","€ 1,276 total",https://www.airbnb.com/rooms/864724779547524040?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_U7JqmYrVdYCzkxDM&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,4.56 (18),Guest favorite,No,No,864724779547524040
Home in Saint-Maur-des-Fossés,N/A,"7 beds
7 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,728 total",https://www.airbnb.com/rooms/1088265199594042540?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_NQ9yHH7HBICr6AAr&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,New,Guest favorite,No,No,1088265199594042540
Townhouse in Romainville,N/A,St-Maur-des-Fossés(94)_Val-de-Marne-Grande home,€ 994 total,https://www.airbnb.com/rooms/53635636?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_zydOwgvLsAtbaLaI&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,4.73 (75),Superhost,No,No,53635636
Apartment in Courbevoie,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,168 total",https://www.airbnb.com/rooms/996141444614555427?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_XCXqV2CXPRRTw0Oi&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,4.77 (13),Guest favorite,No,No,996141444614555427
Townhouse in Paris,N/A,Large renovated house in a quiet area on the outskirts of Paris,"€ 1,838 total",https://www.airbnb.com/rooms/1023234699120105582?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_BR19S0QMHG1z7GOC&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,4.87 (30),Guest favorite,No,No,1023234699120105582
Apartment in Maisons-Alfort,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms",€ 757 total,https://www.airbnb.com/rooms/873833076638498217?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_KvoH1UUPp6ScT6NZ&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,New,N/A,No,No,873833076638498217
Apartment in Paris,N/A,La Défense Family Apartment -10P,"€ 2,790 total",https://www.airbnb.com/rooms/987370806929648051?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_Rw9LX7i%2FGHy3FtsB&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,New,N/A,No,No,987370806929648051
Apartment in Les Lilas,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,639 total",https://www.airbnb.com/rooms/1115197369739223360?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_xz46kh8X7ws70%2FEc&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,4.98 (106),N/A,No,No,1115197369739223360
Apartment in Créteil,N/A,All house accommodation in Paris,"€ 1,066 total",https://www.airbnb.com/rooms/1110039836166095862?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_O4gaAVjMrj6K5mId&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,New,N/A,No,No,1110039836166095862
Apartment in Paris,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 4,965 total",https://www.airbnb.com/rooms/36158191?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_exI3bW46HrYW8048&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,New,N/A,Yes,No,36158191
Home in Paris,N/A,Beautiful flat (metro 8),"€ 6,146 total",https://www.airbnb.com/rooms/1112837606735463957?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_OZOUPe5GR96wfX8F&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,New,N/A,No,No,1112837606735463957
Villa in Antony,N/A,"4 bedrooms
4 bedrooms","€ 1,562 total",https://www.airbnb.com/rooms/1113888836322449014?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_lgLXB%2F5fMen%2B%2FKhA&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,5.0 (26),N/A,No,No,1113888836322449014
Home in Viroflay,N/A,Typical parisian family apt - 4 BR 2WC,"€ 2,338 total",https://www.airbnb.com/rooms/1101253276817157999?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_tjUfS5lMFdAew2aD&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,New,N/A,No,No,1101253276817157999
Villa in Jouy-en-Josas,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,263 total",https://www.airbnb.com/rooms/50343726?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_EHkKs4W5buVuTZ4a&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,New,N/A,No,No,50343726
Place to stay in L'Île-Saint-Denis,N/A,Villa Les Lilas,"€ 1,880 total",https://www.airbnb.com/rooms/1109364214582211076?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_viQO6wqHEc7mMtso&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,4.9 (20),N/A,No,No,1109364214582211076
Apartment in Argenteuil,N/A,"7 beds
7 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,024 total",https://www.airbnb.com/rooms/1102338044447813996?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_voMuBCoX7nCVhFqk&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,4.71 (7),N/A,No,No,1102338044447813996
Home in Le Kremlin-Bicêtre,N/A,The Lake House rooms - 20 min to Paris center,"€ 3,219 total",https://www.airbnb.com/rooms/923759296559146152?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_Wb0qxiJIkIB0%2FkEp&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,N/A,N/A,No,No,923759296559146152
Home in Colombes,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,392 total",https://www.airbnb.com/rooms/902789109522737349?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273814_hU8Gv5TqrJxcq9B5&previous_page_section_name=1000&federated_search_id=bd098771-231f-49ec-9164-0cf5bb634779,4,N/A,N/A,No,No,902789109522737349
Home in L'Haÿ-les-Roses,N/A,Bright modern large villa with pool,"€ 1,403 total",https://www.airbnb.com/rooms/922481921042651889?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_GT6PAnyT6Ef1om%2BV&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,New,Superhost,No,No,922481921042651889
Townhouse in Saint-Denis,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,760 total",https://www.airbnb.com/rooms/1071704165474333205?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_6lCCskmY3476rOzQ&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,New,Superhost,No,No,1071704165474333205
Home in Saint-Denis,N/A,Maison Saint Denis Proximité M13 et sites JO,"€ 2,619 total",https://www.airbnb.com/rooms/1085294987800599475?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_c09Nf7DHNnsi9tuP&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,New,Guest favorite,No,No,1085294987800599475
Home in Saint-Denis,N/A,"7 beds
7 beds
7 bedrooms
,
 · 7 bedrooms","€ 3,087 total",https://www.airbnb.com/rooms/1094853871745476437?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_g%2BniD5lQ61OUffnm&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,New,Guest favorite,No,No,1094853871745476437
Townhouse in Épinay-sur-Seine,N/A,quiet _ near Olympic village,"€ 2,519 total",https://www.airbnb.com/rooms/1115346620330765641?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_pAPYDWgBSG6Vq3Ah&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,5.0 (7),Guest favorite,No,No,1115346620330765641
Home in Créteil,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,280 total",https://www.airbnb.com/rooms/939070883874768004?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_PhfiAZ5zxeuiIN%2Bb&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,4.94 (242),Guest favorite,No,No,939070883874768004
Home in Saint-Maur-des-Fossés,N/A,house and apartment _ quiet,"€ 1,763 total",https://www.airbnb.com/rooms/12261783?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_JcYab76KVw%2By%2BYYE&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,4.67 (6),Guest favorite,No,No,12261783
Villa in Paris,N/A,"7 beds
7 beds
6 bedrooms
,
 · 6 bedrooms","€ 6,471 total",https://www.airbnb.com/rooms/672994564051485624?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_XJrPySjAIc21rMim&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,4.84 (45),Superhost,No,No,672994564051485624
Home in Houilles,N/A,L'Atelier sur Seine 12 people,€ 806 total,https://www.airbnb.com/rooms/688255590441643879?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_LeyQ9go3BlvbFyc9&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,4.93 (40),Superhost,No,No,688255590441643879
Townhouse in Bagneux,N/A,"12 beds
12 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,629 total",https://www.airbnb.com/rooms/628171265976844837?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_7kFCpKVtzQSCIHk4&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,New,N/A,No,No,628171265976844837
Apartment in Paris,N/A,Meulière en Bords de Marne - 15 min from Paris,"€ 2,638 total",https://www.airbnb.com/rooms/1089749989412314605?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_wmXt8uvzTmudvins&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,4.8 (10),N/A,No,No,1089749989412314605
Home in Vitry-sur-Seine,N/A,"7 beds
7 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,014 total",https://www.airbnb.com/rooms/963445320802065284?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_K7Ns4%2FGKPlslvfez&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,New,N/A,No,No,963445320802065284
Townhouse in Villeneuve-la-Garenne,N/A,Beautiful house 10 minutes from Paris,"€ 1,620 total",https://www.airbnb.com/rooms/943346673316361195?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_zYpcce4G7I9qv6zN&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,5.0 (18),N/A,No,No,943346673316361195
Apartment in Paris,N/A,"6 beds
6 beds
6 bedrooms
,
 · 6 bedrooms","€ 3,106 total",https://www.airbnb.com/rooms/1084919025788800000?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_lTVJeTb9mDE4VfHi&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,4.95 (41),N/A,No,No,1084919025788800000
Villa in Montreuil,N/A,Who needs a tropical garden in Paris?,"€ 2,067 total",https://www.airbnb.com/rooms/634033601458280868?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_7ogA96KpGqGzTb6P&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,4.83 (53),N/A,No,No,634033601458280868
Apartment in Paris,N/A,"4 beds
4 beds
5 bedrooms
,
 · 5 bedrooms","€ 7,299 total",https://www.airbnb.com/rooms/10480504?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_ZY%2BHC%2FUSCz4KvtXe&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,N/A,N/A,No,No,10480504
Apartment in Bagneux,N/A,Big charming house in the Parisian region,"€ 1,508 total",https://www.airbnb.com/rooms/48641997?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_pk1up0MYqFPDPeGX&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,N/A,N/A,No,No,48641997
Home in Asnières-sur-Seine,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,123 total",https://www.airbnb.com/rooms/958078528682690648?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273822_xl9bm3dNrsAOpcTS&previous_page_section_name=1000&federated_search_id=059744a9-b205-4ddd-9722-d739bf11e1fa,4,N/A,N/A,No,No,958078528682690648
Apartment in Saint-Denis,N/A,"Appartement Chic ""Havre de paix""","€ 1,465 total",https://www.airbnb.com/rooms/39913929?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273831_aRzbvICcU%2Bbn28dq&previous_page_section_name=1000&federated_search_id=404decbe-b967-4efd-9297-2c346e7ab26e,4,New,Superhost,No,No,39913929
Townhouse in Montreuil,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,066 total",https://www.airbnb.com/rooms/1073279719873158263?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273831_vU3Crcf3jIDkOHQ1&previous_page_section_name=1000&federated_search_id=404decbe-b967-4efd-9297-2c346e7ab26e,4,New,Superhost,No,No,1073279719873158263
Loft in Aubervilliers,N/A,The house of friends.,€ 934 total,https://www.airbnb.com/rooms/1871675?adults=10&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273831_sRVirWCWzjjt7Cml&previous_page_section_name=1000&federated_search_id=404decbe-b967-4efd-9297-2c346e7ab26e,4,4.91 (54),Superhost,No,No,1871675
