Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Competitor,Livinparis,Listing_id
Apartment in Ternes,N/A,"7 beds
7 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,252 total",https://www.airbnb.com/rooms/45148943?adults=8&check_in=2024-04-26&check_out=2024-04-28&source_impression_id=p3_1711269462_iQav4MkziVnqOU4U&previous_page_section_name=1000&federated_search_id=9efa5bde-b193-4a9e-b52e-b5db1fbef478,3,N/A,N/A,No,No,45148943
Apartment in Passy,N/A,Luxury 6 Bedroom 3 Bathroom Louvre Champs Elysees,"€ 1,374 total",https://www.airbnb.com/rooms/997570792422559270?adults=8&check_in=2024-04-26&check_out=2024-04-28&source_impression_id=p3_1711269462_MZdCURZW0mduW5X9&previous_page_section_name=1000&federated_search_id=9efa5bde-b193-4a9e-b52e-b5db1fbef478,3,N/A,N/A,No,No,997570792422559270
Apartment in Passy,N/A,"7 beds
7 beds
6 bedrooms
,
 · 6 bedrooms","€ 1,448 total",https://www.airbnb.com/rooms/49167332?adults=8&check_in=2024-04-26&check_out=2024-04-28&source_impression_id=p3_1711269462_924TJ3oBN0fhbd4w&previous_page_section_name=1000&federated_search_id=9efa5bde-b193-4a9e-b52e-b5db1fbef478,3,N/A,N/A,No,No,49167332
Apartment in Saint Ambroise,N/A,Cosy 3 bedroom 2 bathroom - Eiffel Tower,"€ 1,373 total",https://www.airbnb.com/rooms/34893135?adults=8&check_in=2024-04-26&check_out=2024-04-28&source_impression_id=p3_1711269462_VPk8tt339RutdrjW&previous_page_section_name=1000&federated_search_id=9efa5bde-b193-4a9e-b52e-b5db1fbef478,3,N/A,N/A,No,No,34893135
Apartment in Passy,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,636 total",https://www.airbnb.com/rooms/852689923155023293?adults=8&check_in=2024-04-26&check_out=2024-04-28&source_impression_id=p3_1711269462_LHOE6KqoOe7QcZuy&previous_page_section_name=1000&federated_search_id=9efa5bde-b193-4a9e-b52e-b5db1fbef478,3,N/A,N/A,No,No,852689923155023293
Apartment in Paris,N/A,LivinParis | Luxury 3 Bedrooms Le Marais II,€ 442 total,https://www.airbnb.com/rooms/23055173?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_3OCHdt33qX%2FFMg%2BD&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.91 (219),Guest favorite,No,Yes,23055173
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 486 total,https://www.airbnb.com/rooms/25155033?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_LeNXkTpdl%2FzEBsdG&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.8 (262),Superhost,No,Yes,25155033
Apartment in Paris,N/A,LivinParis | Luxury 4 Bedrooms Montmartre,€ 769 total,https://www.airbnb.com/rooms/22714972?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_vLmvXweAPQ1gIFa4&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.64 (432),Guest favorite,No,No,22714972
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms",€ 688 total,https://www.airbnb.com/rooms/17186194?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_9IgwFpjNHywIWoXe&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.79 (629),Guest favorite,No,No,17186194
Home in Garges-lès-Gonesse,N/A,Stylish Haussmann Apartment - Paris Centre,€ 205 total,https://www.airbnb.com/rooms/993954148143711386?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_fhP4DiKsR6qvWcjp&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.98 (46),Superhost,No,No,993954148143711386
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms",€ 862 total,https://www.airbnb.com/rooms/39711886?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_OvKyBa9Oi9mKooXV&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.76 (348),Superhost,No,No,39711886
Apartment in Paris,N/A,Beautiful family apartment in the center of Paris,"€ 1,841 total",https://www.airbnb.com/rooms/913445551910346182?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_yq6xfhNY3YfkzHK%2F&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.73 (33),Apr 29 – May 1,No,No,913445551910346182
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms",€ 655 total,https://www.airbnb.com/rooms/48562341?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_ld43Voqv%2FcyE9X3F&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.29 (100),Apr 28 – 30,No,No,48562341
Apartment in Paris,N/A,spacious and comfortable to stay in,€ 983 total,https://www.airbnb.com/rooms/785284068115460701?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_FeACc6Yg4SnT9OoL&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.77 (102),Apr 29 – May 1,Yes,No,785284068115460701
Apartment in Paris,N/A,"4 bedrooms
4 bedrooms","€ 1,426 total",https://www.airbnb.com/rooms/1075047423179718014?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-29&check_out=2024-05-01&source_impression_id=p3_1711269474_NbiMMm6eNzi2dv0R&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,5.0 (3),Apr 28 – 30,No,No,1075047423179718014
Apartment in Paris,N/A,LUXURY DUPLEX IN THE HEART OF PARIS/ FAMILY HOUSE,€ 913 total,https://www.airbnb.com/rooms/32562171?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-28&check_out=2024-04-30&source_impression_id=p3_1711269474_BFK%2BiRX84iELnp21&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.92 (355),Apr 28 – 30,No,No,32562171
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,061 total",https://www.airbnb.com/rooms/49186538?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-29&check_out=2024-05-01&source_impression_id=p3_1711269474_63mMqse7K8%2FTeehT&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.78 (118),Apr 29 – May 1,Yes,No,49186538
Apartment in Paris,N/A,Charming Haussmanian 160m²6BR-Romantic-Aircon-Lift,€ 956 total,https://www.airbnb.com/rooms/1092062148035570485?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-28&check_out=2024-04-30&source_impression_id=p3_1711269474_gY3R0pmiG1pmEpdh&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,5.0 (4),Superhost,No,No,1092062148035570485
Home in Paris,N/A,"8 beds
8 beds
6 bedrooms
,
 · 6 bedrooms","€ 1,111 total",https://www.airbnb.com/rooms/1013715584725429651?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-28&check_out=2024-04-30&source_impression_id=p3_1711269474_azGmvtarkLxwE9Kr&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.8 (5),Superhost,No,No,1013715584725429651
Apartment in Paris,N/A,Chic 3-Bedroom Oasis - Etienne Marcel / Marais,"€ 1,372 total",https://www.airbnb.com/rooms/1038550168200142322?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-29&check_out=2024-05-01&source_impression_id=p3_1711269474_3%2BCp0GyNqb0ykcOD&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,5.0 (16),N/A,Yes,No,1038550168200142322
Home in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 647 total,https://www.airbnb.com/rooms/734606104715241721?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_rpPkYSvjTFhaCBcB&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.33 (72),N/A,No,No,734606104715241721
Apartment in Paris,N/A,central Paris air-conditioned hot and cold,"€ 1,270 total",https://www.airbnb.com/rooms/47178924?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_TNJrL3qfhNP7%2BOja&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,5.0 (3),N/A,No,No,47178924
Apartment in Paris,N/A,"10 beds
10 beds
6 bedrooms
,
 · 6 bedrooms",€ 734 total,https://www.airbnb.com/rooms/21780368?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_uSc5WsyscSvnmeLe&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.65 (584),N/A,No,No,21780368
Apartment in Paris,N/A,Sweet Inn | Elegant 3BR near the Place Vendôme,€ 470 total,https://www.airbnb.com/rooms/13703585?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_KMEGCE6ptzHboAtZ&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.6 (316),N/A,No,No,13703585
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms",€ 506 total,https://www.airbnb.com/rooms/31040598?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_jCp0MVCzwXyRIJU%2B&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.5 (334),N/A,No,No,31040598
Apartment in Paris,N/A,"Apartment Cocon, Near Canal St Martin 6/8 PEOP",€ 615 total,https://www.airbnb.com/rooms/711948422863554784?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_dPO6rgeM68WI2WtP&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,5.0 (5),N/A,No,No,711948422863554784
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms",€ 693 total,https://www.airbnb.com/rooms/721612342908809146?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_7%2FjgSIvR30AIcAuL&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,5.0 (5),N/A,No,No,721612342908809146
Apartment in Paris,N/A,Charming 150m² 5BR Romantic City Center w/ Aircon,€ 641 total,https://www.airbnb.com/rooms/30688050?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_yuhMfPFhhya9BPko&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.84 (264),N/A,No,No,30688050
Apartment in Paris,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms",€ 836 total,https://www.airbnb.com/rooms/51780412?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269473_wtA0xvHO8It47k7%2B&previous_page_section_name=1000&federated_search_id=0bb5ec05-8e0a-421d-bb65-71d2aa2328d5,3,4.73 (139),N/A,Yes,No,51780412
Apartment in Paris,N/A,"chic and air-conditioned ""Marais"" family family",€ 839 total,https://www.airbnb.com/rooms/32649597?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_E9%2FJ7m72HFYJzJnY&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.58 (337),Superhost,No,No,32649597
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms",€ 529 total,https://www.airbnb.com/rooms/1085412373785749326?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_XhBssQRWQxcavCPa&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,New,Guest favorite,No,No,1085412373785749326
Apartment in Paris,N/A,Family Apartment near Arc de Triomphe - 8P,"€ 1,161 total",https://www.airbnb.com/rooms/17938025?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_kgvc9MVA1j0UETZt&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.5 (284),Guest favorite,No,No,17938025
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 491 total,https://www.airbnb.com/rooms/40052769?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_Xm7faYuTHhWmoaP%2F&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.84 (207),Guest favorite,No,Yes,40052769
Apartment in Paris,N/A,very very very close to Cathedrale Notre Dame!,€ 828 total,https://www.airbnb.com/rooms/24151104?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_x5HSDcv0cuoVvyOh&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.53 (416),Guest favorite,No,No,24151104
Apartment in Paris,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms",€ 518 total,https://www.airbnb.com/rooms/1091836108266494445?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_aH4CVapuUooICpNg&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,New,Guest favorite,No,No,1091836108266494445
Apartment in Paris,N/A,LivinParis | Luxury A/C 3 Bedrooms Le Marais I,"€ 1,085 total",https://www.airbnb.com/rooms/11412291?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_0GQw6A36jjWDmdLv&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.65 (274),N/A,No,No,11412291
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,289 total",https://www.airbnb.com/rooms/884791006564343658?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_wmoSYhuVD%2FbliyXq&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.89 (9),N/A,No,No,884791006564343658
Apartment in Paris,N/A,"latin Quarter, Notre-Dame Cathedral",€ 669 total,https://www.airbnb.com/rooms/927442714134522409?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_fDsGiugEKdlZwkgT&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.66 (41),N/A,No,No,927442714134522409
Apartment in Sèvres,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms",€ 257 total,https://www.airbnb.com/rooms/1055761695717225656?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_xb%2BGzsy066Uk%2B4tZ&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.93 (15),N/A,No,No,1055761695717225656
Apartment in Paris,N/A,Spacious apartment near the Champs de Mars,€ 653 total,https://www.airbnb.com/rooms/4716092?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_t6nHqBNaQ7S7TFSJ&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.58 (381),N/A,No,No,4716092
Townhouse in Vincennes,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 341 total,https://www.airbnb.com/rooms/23281000?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_Q3Hp0jDuRbYZeM4d&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.72 (123),N/A,No,No,23281000
Apartment in Paris,N/A,"Central Paris, Beaubourg, 5 bdrms",€ 706 total,https://www.airbnb.com/rooms/38319127?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_opJe4Rwpl2dVKJl3&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.65 (288),N/A,No,No,38319127
Home in Bagnolet,N/A,"9 beds
9 beds
5 bedrooms
,
 · 5 bedrooms",€ 296 total,https://www.airbnb.com/rooms/1063739372019773534?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_tYluMdva7Y%2B5Xcsz&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,5.0 (6),N/A,No,No,1063739372019773534
Apartment in Paris,N/A,Etoile Victor Hugo kleber /vue tour eiffel,"€ 1,165 total",https://www.airbnb.com/rooms/1070363819660119173?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_QbRnYjzURr%2FUTSTB&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,New,N/A,No,No,1070363819660119173
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms",€ 691 total,https://www.airbnb.com/rooms/739049866788277701?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_gXbAjoYJFm5ocpR%2F&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.91 (120),N/A,No,No,739049866788277701
Apartment in Paris,N/A,Chic and central neighborhood,€ 972 total,https://www.airbnb.com/rooms/28826084?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_vaVnFPkfGCiIJ%2BH5&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.67 (410),N/A,No,No,28826084
Townhouse in Arcueil,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 665 total,https://www.airbnb.com/rooms/691797695639024412?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269480_i%2B47vICX2KKTyy8X&previous_page_section_name=1000&federated_search_id=cb6ffaa1-1bdb-41f4-b417-f86c6987421e,3,4.94 (78),N/A,No,No,691797695639024412
Apartment in Paris,N/A,SPACIOUS apartment close to NOTRE DAME 6/8 P ♥,€ 806 total,https://www.airbnb.com/rooms/52890054?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_wQWAV6Zz%2FFiuGeMA&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.77 (181),Superhost,Yes,No,52890054
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 822 total,https://www.airbnb.com/rooms/747609434999307909?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_os3PB4f%2BoxZzcT4H&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.79 (104),Superhost,No,No,747609434999307909
Apartment in Paris,N/A,Secret APT with Garden 6/8P Montmartre Sacré-Coeur,"€ 1,054 total",https://www.airbnb.com/rooms/12805100?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_q1fg1LXzdVh7th2f&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.55 (233),Guest favorite,No,No,12805100
Townhouse in Colombes,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 347 total,https://www.airbnb.com/rooms/1110884989207435139?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_BH32vgise%2B8X8QH1&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,New,Superhost,No,No,1110884989207435139
Apartment in Paris,N/A,COOL! A hotel (house) just for you,"€ 1,576 total",https://www.airbnb.com/rooms/860838471178905110?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_WE2y4y6Z4v%2BIkZs6&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,5.0 (14),Superhost,No,No,860838471178905110
Apartment in Paris,N/A,"9 beds
9 beds
4 bedrooms
,
 · 4 bedrooms",€ 618 total,https://www.airbnb.com/rooms/797027259379660267?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_cHE6i9Xdjw%2BTkFlm&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.71 (21),Superhost,No,No,797027259379660267
Apartment in Paris,N/A,Parisian vacation home,"€ 1,050 total",https://www.airbnb.com/rooms/1113834373942642526?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_NXAMbrie%2B0XEVKUu&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,New,Superhost,No,No,1113834373942642526
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms",€ 769 total,https://www.airbnb.com/rooms/599073729437580856?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_gzCNJOmnkIJvKvYC&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.72 (68),N/A,No,No,599073729437580856
Townhouse in Paris,N/A,Loft d’Artiste - duplex,"€ 1,349 total",https://www.airbnb.com/rooms/5216981?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_owCFfl6%2BBQ1pJBx%2B&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.8 (5),N/A,No,No,5216981
Home in Asnières-sur-Seine,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms",€ 400 total,https://www.airbnb.com/rooms/1093641786118156511?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_McKXBHB7AFiPCNqC&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,New,N/A,No,No,1093641786118156511
Home in Paris,N/A,Paris super central 3 balconies 5 beds NO bed bugs,€ 883 total,https://www.airbnb.com/rooms/918778245560264771?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_if9GdhdrLwyLtDi4&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,3.75 (4),N/A,No,No,918778245560264771
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,126 total",https://www.airbnb.com/rooms/49495119?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_JAv%2FuuHmU7bCtROk&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.84 (50),N/A,No,No,49495119
Apartment in Paris,N/A,• The Olympia Suite • Duke Housing,€ 883 total,https://www.airbnb.com/rooms/847680726561107473?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_HXTrqWZNt1a23q2m&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.75 (36),N/A,No,No,847680726561107473
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms",€ 384 total,https://www.airbnb.com/rooms/1022311869620700446?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_P1yV9g6VgtoS1GDj&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.4 (5),N/A,No,No,1022311869620700446
Condo in Cachan,N/A,Paris 14th House/Loft,€ 296 total,https://www.airbnb.com/rooms/719440285685557452?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_tLubJnA%2BAZTVO%2FZ6&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.86 (94),N/A,No,No,719440285685557452
Apartment in Paris,N/A,"4 bedrooms
4 bedrooms",€ 707 total,https://www.airbnb.com/rooms/938292998866291579?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_K6bY8yworRgkZY2U&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.0 (3),N/A,No,No,938292998866291579
Apartment in Paris,N/A,"The House, room service, A/C - Maison Lavaud","€ 1,300 total",https://www.airbnb.com/rooms/1105235880564837768?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_c7o976B0HAM5Y6UD&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,New,N/A,No,No,1105235880564837768
Apartment in paris,N/A,"9 beds
9 beds
7 bedrooms
,
 · 7 bedrooms","€ 1,007 total",https://www.airbnb.com/rooms/2235578?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269488_l8ZKSpDuRgACiOFu&previous_page_section_name=1000&federated_search_id=b2eda331-c72b-46d9-a921-3f15cc0a61f7,3,4.62 (109),N/A,No,No,2235578
Apartment in Paris,N/A,Luxurious apartment Cinema Marais neighborhood - 8P,"€ 1,046 total",https://www.airbnb.com/rooms/1024048165307294671?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269497_l7qTtQKOg2jDVUII&previous_page_section_name=1000&federated_search_id=f1754141-9b12-4392-9123-060b2765f5b7,3,4.86 (7),Superhost,No,No,1024048165307294671
Condo in Saint-Denis,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 342 total,https://www.airbnb.com/rooms/973332240610190975?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269497_QJVp5bEYQh2fNiRj&previous_page_section_name=1000&federated_search_id=f1754141-9b12-4392-9123-060b2765f5b7,3,4.76 (29),Guest favorite,No,No,973332240610190975
Condo in Paris,N/A,"BIG accommodation STADIUM, Paris, metro 100 m Free parking",€ 433 total,https://www.airbnb.com/rooms/1053781843752775916?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269497_x8o5GM3XiX2jigYW&previous_page_section_name=1000&federated_search_id=f1754141-9b12-4392-9123-060b2765f5b7,3,4.77 (35),Superhost,No,No,1053781843752775916
Apartment in Saint-Denis,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms",€ 352 total,https://www.airbnb.com/rooms/748397857934803086?adults=8&check_in=2024-04-29&check_out=2024-04-30&source_impression_id=p3_1711269497_pWiSxF4PQskmILYo&previous_page_section_name=1000&federated_search_id=f1754141-9b12-4392-9123-060b2765f5b7,3,5.0 (6),N/A,No,No,748397857934803086
