Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Competitor,Livinparis,Listing_id
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 7,369 total",https://www.airbnb.com/rooms/24029252?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270863_EKB4tUmKKuwkNi2P&previous_page_section_name=1000&federated_search_id=3cd97b6c-2ecd-47c4-a552-db3eb8844a43,3,4.27 (44),N/A,No,No,24029252
Home in Paris,N/A,Luxury 4 Bedroom 3 Bathroom - Louvre & Marais,"€ 2,789 total",https://www.airbnb.com/rooms/714964808625405892?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270863_aEwcgm83MeW0RSeN&previous_page_section_name=1000&federated_search_id=3cd97b6c-2ecd-47c4-a552-db3eb8844a43,3,4.46 (61),N/A,No,No,714964808625405892
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,403 total",https://www.airbnb.com/rooms/695525053252800586?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270863_WgYG5I%2FMwzH%2BLcue&previous_page_section_name=1000&federated_search_id=3cd97b6c-2ecd-47c4-a552-db3eb8844a43,3,N/A,N/A,No,No,695525053252800586
Apartment in Paris,N/A,Elegant 120m² 3BR Romantic Center - Haussmannian,"€ 4,599 total",https://www.airbnb.com/rooms/597589893916604194?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_pUgKv4wylr4PjQ7f&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.9 (100),Superhost,No,No,597589893916604194
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,710 total",https://www.airbnb.com/rooms/749869245242293663?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_A9k1CGYLZVymIzgO&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.22 (32),N/A,No,No,749869245242293663
Apartment in Paris,N/A,81 - Paris Luxe Sebastopol,"€ 3,079 total",https://www.airbnb.com/rooms/997702276481850580?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_yCQBEiLDcm4aYenR&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.57 (7),N/A,No,No,997702276481850580
Apartment in Paris,N/A,"9 beds
9 beds
4 bedrooms
,
 · 4 bedrooms","€ 5,589 total",https://www.airbnb.com/rooms/1075047423179718014?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_8yERITOECc%2FQryb2&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,5.0 (3),N/A,No,No,1075047423179718014
Apartment in Paris,N/A,Urban Flat 70 - Authentic 3bdr Parisian Flat,"€ 4,314 total",https://www.airbnb.com/rooms/770907770392265141?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_hIckifYDDIKB6zh8&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.69 (32),N/A,No,No,770907770392265141
Apartment in Paris,N/A,"7 beds
7 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,527 total",https://www.airbnb.com/rooms/986056387157246283?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_22REDh36MMgSInUW&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.67 (3),N/A,No,No,986056387157246283
Apartment in Paris,N/A,Sweet Inn | Elegant 3BR near the Place Vendôme,"€ 3,431 total",https://www.airbnb.com/rooms/991049274166552865?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_w0ymgPN9wv8ipDk2&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.62 (52),N/A,No,No,991049274166552865
Home in Romainville,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms",€ 646 total,https://www.airbnb.com/rooms/37699242?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_ZPZrOgFaaJ46DG8t&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.53 (34),N/A,No,No,37699242
Apartment in Paris,N/A,Luxury Parisian Triplex 3BR/8P - Saint Germain,"€ 5,817 total",https://www.airbnb.com/rooms/637036426192916423?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_XViPXxSC6LgIRI4b&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,5.0 (3),N/A,No,No,637036426192916423
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 6,447 total",https://www.airbnb.com/rooms/1092524228055239122?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_3b6hp869so6T0lp8&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,New,N/A,No,No,1092524228055239122
Apartment in Paris,N/A,A Modern 2/3 BR with parking at La Chapelle,"€ 2,899 total",https://www.airbnb.com/rooms/1117265023988177190?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_5ITFVK4sG1sC7hiO&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.28 (89),N/A,No,No,1117265023988177190
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,127 total",https://www.airbnb.com/rooms/40856749?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_r8FznQI39ZaLrRAy&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.8 (5),N/A,No,No,40856749
Apartment in Paris,N/A,Urban Flat 103 - Spacious Flat near Grands Bouleva,"€ 2,200 total",https://www.airbnb.com/rooms/947589924931434664?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_0NvvcGEp4JnXhxuq&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.71 (7),N/A,No,No,947589924931434664
Apartment in Paris,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 5,917 total",https://www.airbnb.com/rooms/994656172517743190?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_1NlslLWrKXwnhxXk&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.49 (37),N/A,No,No,994656172517743190
Apartment in Paris,N/A,Pavilion F4 with garden 8 min from the metro 5️,"€ 3,645 total",https://www.airbnb.com/rooms/690948093228010621?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_zY33lZGxHUWNYMWs&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.36 (50),N/A,No,No,690948093228010621
Apartment in Paris,N/A,"7 beds
7 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,981 total",https://www.airbnb.com/rooms/618005885122843594?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_4JBA6hTQUrKxikjr&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,New,N/A,No,No,618005885122843594
Apartment in Paris,N/A,Majestic Apartment 10P/4BR - Pigalle/ Blanche,"€ 3,513 total",https://www.airbnb.com/rooms/1085301466065591476?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_1xQiGzOYRdU17uUX&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,4.44 (18),N/A,No,No,1085301466065591476
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,172 total",https://www.airbnb.com/rooms/766431168203297178?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270871_FyzNd7%2B6KcNy%2BlvY&previous_page_section_name=1000&federated_search_id=63b30f48-0ca0-4bf9-9fc8-0c44e6c50fe6,3,N/A,N/A,No,No,766431168203297178
Apartment in Temple,N/A,130 - Urban Brand New 110m2 Flat in Montorgueil,"€ 3,837 total",https://www.airbnb.com/rooms/822851787980501995?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_qLJqKLJJ9mqUE7qs&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.58 (12),N/A,No,No,822851787980501995
Apartment in Temple,N/A,"9 beds
9 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,671 total",https://www.airbnb.com/rooms/1005682338653565389?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_2Lonv08M7bBzswae&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.67 (3),N/A,No,No,1005682338653565389
Apartment in Opéra,N/A,Urban Flat 57 - Luxury 4bdr Parisian Flat in Paris,"€ 3,837 total",https://www.airbnb.com/rooms/691276717228442852?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_G%2BDCXdIev5avhta1&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.16 (25),N/A,No,No,691276717228442852
Apartment in Buttes-Montmartre,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,412 total",https://www.airbnb.com/rooms/1076727601217779266?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_asfMuCfqd7JFTp%2B0&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,New,N/A,No,No,1076727601217779266
Apartment in Bonne-Nouvelle,N/A,111 - Urban Opera Theatre de la Madeleine,"€ 2,784 total",https://www.airbnb.com/rooms/994653034376665333?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_t0300Mhz3xXX4Fs5&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.0 (6),N/A,No,No,994653034376665333
Apartment in Champs-Élysées,N/A,"9 beds
9 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,533 total",https://www.airbnb.com/rooms/998983360989232975?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_laPlJi%2F7K%2FvCi1%2Bh&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,3.6 (5),N/A,No,No,998983360989232975
Apartment in Bonne-Nouvelle,N/A,"Stade de France , 3 bedroom 8 people","€ 5,099 total",https://www.airbnb.com/rooms/53699360?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_b1ysWa%2FBsK2TrFsz&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.67 (45),N/A,No,No,53699360
Apartment in Bonne-Nouvelle,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 6,056 total",https://www.airbnb.com/rooms/654102403684146942?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_kFwRcjZvOJOoWT0Z&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.65 (34),N/A,No,No,654102403684146942
Apartment in Opéra,N/A,Charming apartment 3BR/10P - Rex - Grands Boulevar,"€ 3,764 total",https://www.airbnb.com/rooms/1006271681443552066?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_naIHy%2FF6aZ0nCvBC&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.56 (18),N/A,No,No,1006271681443552066
Apartment in Ternes,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,472 total",https://www.airbnb.com/rooms/1118024371218972600?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_weLzXb7z28xCwaGS&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,New,N/A,No,No,1118024371218972600
Apartment in Temple,N/A,Urban Flat 129 - Art Love Champs-Elysées,"€ 3,837 total",https://www.airbnb.com/rooms/1080888359325921881?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_VZtLbTetZkOMuypE&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,New,N/A,No,No,1080888359325921881
Apartment in Opéra,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 7,931 total",https://www.airbnb.com/rooms/989746326438954367?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_9XxKPKibWoqOQmDL&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.42 (12),N/A,No,No,989746326438954367
Apartment in Buttes-Montmartre,N/A,Luxury 4 bedroom 2 bathroom Apartment - LOUVRE,"€ 3,375 total",https://www.airbnb.com/rooms/775058258530157776?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_yZvciegA7ReVYSrd&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.41 (17),N/A,No,No,775058258530157776
Apartment in Temple,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,014 total",https://www.airbnb.com/rooms/980135532130034698?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_F7jKHKb2A2wJjRBj&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.53 (416),N/A,No,No,980135532130034698
Apartment in Latin Quarter,N/A,Luxury 4 bedrooms 3 Bathrooms - Louvre,"€ 3,598 total",https://www.airbnb.com/rooms/24151104?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_JRSv5CJmhFzBOjsi&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.74 (142),N/A,No,No,24151104
Apartment in Bonne-Nouvelle,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 4,213 total",https://www.airbnb.com/rooms/34380017?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_%2FtNmvfsBZKt2JbdW&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.45 (22),N/A,Yes,No,34380017
Apartment in Paris,N/A,Luxury 3 Bedroom & 3.5 Bathroom Apartment - Louvre,"€ 2,362 total",https://www.airbnb.com/rooms/964178053412890721?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_aa27TVNmQ8bAisQo&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,4.4 (45),N/A,No,No,964178053412890721
Apartment in Madeleine,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 5,726 total",https://www.airbnb.com/rooms/31079930?adults=8&check_in=2024-05-27&check_out=2024-05-31&source_impression_id=p3_1711270880_kLCIS2kKtdOG87vw&previous_page_section_name=1000&federated_search_id=efe9893c-760d-4f97-9ac7-edcb4539e528,3,N/A,N/A,No,No,31079930
Apartment in Paris,N/A,Beautiful Family Apartment in central Paris,€ 793 total,https://www.airbnb.com/rooms/21780368?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_ovvwmE7EtnGtzOGs&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.65 (584),Superhost,No,No,21780368
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms",€ 982 total,https://www.airbnb.com/rooms/48796318?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_kAbcqNBV%2Fg38FGsL&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.44 (126),May 31 – Jun 2,No,No,48796318
Apartment in Paris,N/A,168 Suite M - Superb apartment in Paris,€ 574 total,https://www.airbnb.com/rooms/31040598?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_kU3OzYW4kcoSPa6A&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.5 (334),May 31 – Jun 2,No,No,31040598
Home in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 923 total,https://www.airbnb.com/rooms/734606104715241721?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_GOPCxKZK9gH6mpll&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.33 (72),May 30 – Jun 1,No,No,734606104715241721
Apartment in Paris,N/A,"Quartier rue Mouffetard, Notre Dame",€ 873 total,https://www.airbnb.com/rooms/40833993?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_uL8Wg3reJuI6%2Ffxb&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.83 (186),May 31 – Jun 2,Yes,No,40833993
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,034 total",https://www.airbnb.com/rooms/1025109893030792373?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_fUU%2FDKgnCo55lVz7&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,New,May 30 – Jun 1,No,No,1025109893030792373
Apartment in Paris,N/A,Amazing House 3 BR/8P - Montmartre / Sacré coeur,€ 884 total,https://www.airbnb.com/rooms/13243111?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_PsC3vSJ2L0LpDtRo&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.59 (229),May 31 – Jun 2,No,No,13243111
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms",€ 786 total,https://www.airbnb.com/rooms/938292998866291579?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_ha0eOW66j9QqzH%2FM&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.0 (3),Superhost,No,No,938292998866291579
Apartment in Paris,N/A,« Travel to the Old Time » - Notre Dame - 3BDR/ AC,€ 961 total,https://www.airbnb.com/rooms/24151104?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_iSoD%2F1rWJTNUO6%2FV&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.53 (416),Superhost,No,No,24151104
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,310 total",https://www.airbnb.com/rooms/888262574509626431?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-31&check_out=2024-06-02&source_impression_id=p3_1711270892_rWpbj48QyAXO94CB&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.81 (21),Guest favorite,Yes,No,888262574509626431
Apartment in Paris,N/A,Paris 1er_Louvre Museum_Bd Sebastopol - 5 rooms,"€ 1,565 total",https://www.airbnb.com/rooms/13386132?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-31&check_out=2024-06-02&source_impression_id=p3_1711270892_BPapFm0rPNF5noO8&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.69 (236),Guest favorite,No,Yes,13386132
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,063 total",https://www.airbnb.com/rooms/39711886?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-30&check_out=2024-06-01&source_impression_id=p3_1711270892_%2BVL%2FoDOAbE4D7yBg&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.76 (348),Guest favorite,No,No,39711886
Apartment in Paris,N/A,"République, renovated 2016 6 bdrms,3WC,3 bathrooms","€ 1,809 total",https://www.airbnb.com/rooms/41574523?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-31&check_out=2024-06-02&source_impression_id=p3_1711270892_Psh5GDKILyEtnxgg&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.94 (237),N/A,No,Yes,41574523
Apartment in Paris,N/A,"12 beds
12 beds
6 bedrooms
,
 · 6 bedrooms","€ 2,812 total",https://www.airbnb.com/rooms/1044106785829082478?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-30&check_out=2024-06-01&source_impression_id=p3_1711270892_qfp51PM5DYSjVeh0&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,5.0 (9),N/A,No,No,1044106785829082478
Apartment in Paris,N/A,Loft located in the 9th arrondissement,"€ 2,229 total",https://www.airbnb.com/rooms/944976077648948227?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-31&check_out=2024-06-02&source_impression_id=p3_1711270892_gdGt6Pi8bYcY58K7&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.93 (29),N/A,No,Yes,944976077648948227
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms",€ 961 total,https://www.airbnb.com/rooms/30688050?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_XCtkmzF52rT3q0Nh&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.84 (264),N/A,No,No,30688050
Condo in Cachan,N/A,"latin Quarter, Notre-Dame Cathedral",€ 302 total,https://www.airbnb.com/rooms/719440285685557452?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_Bo4d%2FokhQOoQpgjH&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.86 (94),N/A,No,No,719440285685557452
Apartment in Gentilly,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms",€ 375 total,https://www.airbnb.com/rooms/1065949156768117426?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_WG7aRTdD%2BfbFAkZJ&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.83 (6),N/A,No,No,1065949156768117426
Apartment in Paris,N/A,Luxury home in Paris - Center,"€ 1,640 total",https://www.airbnb.com/rooms/860838471178905110?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_sZuxKb6dSYWeKRB0&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,5.0 (14),N/A,No,No,860838471178905110
Townhouse in Arcueil,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 781 total,https://www.airbnb.com/rooms/691797695639024412?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_vvo4D0QwiRUwRU5R&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.94 (78),N/A,No,No,691797695639024412
Apartment in Paris,N/A,LivinParis | Luxury 3 Bedrooms Grand-Boulevard II,"€ 1,236 total",https://www.airbnb.com/rooms/943333461455380986?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_PYmyDfJUNZe5sJBx&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.93 (15),N/A,No,No,943333461455380986
Home in Asnières-sur-Seine,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 533 total,https://www.airbnb.com/rooms/1093641786118156511?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_bLpYkjY2WPmdxy5v&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,New,N/A,No,No,1093641786118156511
Home in Paris,N/A,LUXURY DUPLEX IN THE HEART OF PARIS/ FAMILY HOUSE,"€ 1,115 total",https://www.airbnb.com/rooms/918778245560264771?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_qQuScXvUnc5JBOjw&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,3.75 (4),N/A,No,No,918778245560264771
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,168 total",https://www.airbnb.com/rooms/1017324652982170934?adults=8&check_in=2024-05-31&check_out=2024-05-31&source_impression_id=p3_1711270892_woNjzojYeYFu9rYB&previous_page_section_name=1000&federated_search_id=87042011-5a04-4606-96fc-5059e64f67d5,3,4.75 (4),N/A,No,No,1017324652982170934
Apartment in Paris,N/A,AMAZING NEW LOFT - 8P/3BDR/3BTR - LATIN QUARTER,"€ 1,225 total",https://www.airbnb.com/rooms/47307307?adults=8&check_in=2024-05-31&check_out=2024-06-01&source_impression_id=p3_1711270898_fnCUs4Efrcywrp9%2F&previous_page_section_name=1000&federated_search_id=f549719a-30fa-4603-a4f6-29ab037d67bc,3,4.85 (186),Superhost,Yes,No,47307307
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,149 total",https://www.airbnb.com/rooms/1105741089614298366?adults=8&check_in=2024-05-31&check_out=2024-06-01&source_impression_id=p3_1711270898_n0ZvK1Iz9iVj%2BvrU&previous_page_section_name=1000&federated_search_id=f549719a-30fa-4603-a4f6-29ab037d67bc,3,New,Guest favorite,No,No,1105741089614298366
Apartment in Paris,N/A,Luxury 3chambres Champs-Elysées,"€ 1,149 total",https://www.airbnb.com/rooms/1066468569851823176?adults=8&check_in=2024-05-31&check_out=2024-06-01&source_impression_id=p3_1711270898_%2FqH1h%2BpNQtp1h305&previous_page_section_name=1000&federated_search_id=f549719a-30fa-4603-a4f6-29ab037d67bc,3,4.95 (19),Guest favorite,No,No,1066468569851823176
Home in Saint-Maur-des-Fossés,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms",€ 642 total,https://www.airbnb.com/rooms/970129676810550578?adults=8&check_in=2024-05-31&check_out=2024-06-01&source_impression_id=p3_1711270898_9ohGrTOyWB06EltD&previous_page_section_name=1000&federated_search_id=f549719a-30fa-4603-a4f6-29ab037d67bc,3,4.45 (179),Guest favorite,No,No,970129676810550578
Condo in Paris,N/A,Parisian Chic: Space for 10,€ 544 total,https://www.airbnb.com/rooms/15652480?adults=8&check_in=2024-05-31&check_out=2024-06-01&source_impression_id=p3_1711270898_wc1XADjPpSPiLc6d&previous_page_section_name=1000&federated_search_id=f549719a-30fa-4603-a4f6-29ab037d67bc,3,4.75 (36),Guest favorite,No,No,15652480
