Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Buttes-Montmartre,N/A,Little Parisian house in Montmartre (backyard),€ 698 total,https://www.airbnb.com/rooms/1046881324098102503?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_75ng8mm47G1TEFe7&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.62 (61),Superhost,2024-06-03,2024-06-07,No,No,1046881324098102503
Apartment in Bonne-Nouvelle,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,886 total",https://www.airbnb.com/rooms/777489341031566750?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_bIxul53QTbt3c4JJ&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,New,Superhost,2024-06-03,2024-06-07,No,No,777489341031566750
Apartment in Temple,N/A,Amazing Apartment - 8P/3BR - Trail/Bonne-New,"€ 2,645 total",https://www.airbnb.com/rooms/1097620132932768224?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_8xPkuPCostQHa2rl&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,New,Superhost,2024-06-03,2024-06-07,No,No,1097620132932768224
Apartment in Bonne-Nouvelle,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,328 total",https://www.airbnb.com/rooms/1096276964031121612?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_rD%2BSe%2BGvKAoRB2mt&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.86 (7),Jun 1 – 8,2024-06-03,2024-06-07,No,No,1096276964031121612
Apartment in Paris,N/A,Superb apartment in the center of Paris,"€ 2,576 total",https://www.airbnb.com/rooms/978866370139112379?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_kxkIGjyK%2FE8NUPls&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,New,Jun 1 – 5,2024-06-03,2024-06-07,Yes,No,978866370139112379
Apartment in Bonne-Nouvelle,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,306 total",https://www.airbnb.com/rooms/1094196282145195783?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_3YlK4nl9ea64Gm8c&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.52 (132),Jun 4 – 8,2024-06-03,2024-06-07,No,No,1094196282145195783
Apartment in Bonne-Nouvelle,N/A,Superb and new apartment in the Center of Paris,"€ 1,853 total",https://www.airbnb.com/rooms/48796305?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_V30C0p9rPIcTX5iA&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.73 (132),Jun 1 – 5,2024-06-03,2024-06-07,No,No,48796305
Apartment in Opéra,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,591 total",https://www.airbnb.com/rooms/615159845480893457?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_H1s4wgyA2DzaoUu6&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.36 (25),Jun 4 – 7,2024-06-03,2024-06-07,No,No,615159845480893457
Apartment in Paris,N/A,Industrial-style apartment in the heart of trail-II,"€ 1,402 total",https://www.airbnb.com/rooms/920156165756301984?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_CTPcyC04IarK0v%2Be&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.7 (23),Jun 3 – 6,2024-06-03,2024-06-07,No,No,920156165756301984
Apartment in Bonne-Nouvelle,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,101 total",https://www.airbnb.com/rooms/36233506?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_FlpiVjidCfRPxtnk&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.82 (99),N/A,2024-06-03,2024-06-07,No,No,36233506
Apartment in Buttes-Montmartre,N/A,251 Suite Foy - Superb apartment in Paris,"€ 1,609 total",https://www.airbnb.com/rooms/12745392?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_%2FjpPJ%2FvHmu7u7zaE&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.62 (34),N/A,2024-06-03,2024-06-07,No,No,12745392
Condo in Opéra,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,177 total",https://www.airbnb.com/rooms/43079986?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_Wi25iNJ0tmluc7tJ&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,New,N/A,2024-06-03,2024-06-07,No,No,43079986
Apartment in Temple,N/A,167 Suite K - Superb apartment in Paris,"€ 2,248 total",https://www.airbnb.com/rooms/1117316307067713903?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_aBUTPmkl1FmLgvkn&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.76 (274),N/A,2024-06-03,2024-06-07,No,No,1117316307067713903
Apartment in Opéra,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,147 total",https://www.airbnb.com/rooms/13385996?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_OWqfSlOcu3RORmGp&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.76 (38),N/A,2024-06-03,2024-06-07,No,Yes,13385996
Apartment in Bonne-Nouvelle,N/A,"2 beds, 1 sofa bed / Musée Grévin - Folies Bergère","€ 2,093 total",https://www.airbnb.com/rooms/873017003912847803?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_rnGOI5K7Zwmcoy3F&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.83 (271),N/A,2024-06-03,2024-06-07,Yes,No,873017003912847803
Apartment in Paris,N/A,"2 bedrooms
2 bedrooms","€ 2,444 total",https://www.airbnb.com/rooms/25155031?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_1uRnw17PeYa3gGys&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.33 (3),N/A,2024-06-03,2024-06-07,No,Yes,25155031
Apartment in Bonne-Nouvelle,N/A,618 Suite Sion - Superb apartment in Paris,"€ 1,936 total",https://www.airbnb.com/rooms/1071999494068526946?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_ielfukFXR%2Brx04Ns&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.89 (57),N/A,2024-06-03,2024-06-07,No,No,1071999494068526946
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,132 total",https://www.airbnb.com/rooms/1049742385302004332?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708198_NtAyBjvLI12gptZg&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.96 (49),N/A,2024-06-03,2024-06-07,No,No,1049742385302004332
Apartment in Picpus,N/A,Lovely flat in the heart of Grands Boulevards,"€ 1,119 total",https://www.airbnb.com/rooms/24276969?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-01&check_out=2024-06-08&source_impression_id=p3_1711708199_ttJKKMl2rz83isRm&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,5.0 (13),N/A,2024-06-03,2024-06-07,No,No,24276969
Apartment in Place Vendôme,N/A,"6 beds
6 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,675 total",https://www.airbnb.com/rooms/612080162106232567?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-01&check_out=2024-06-05&source_impression_id=p3_1711708199_jVPl%2FVQgxuyXI%2BPk&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,5.0 (6),N/A,2024-06-03,2024-06-07,Yes,No,612080162106232567
Home in Hôpital Saint-Louis,N/A,Montmarte duplex 120 m2,"€ 2,132 total",https://www.airbnb.com/rooms/1061410880674284985?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-04&check_out=2024-06-08&source_impression_id=p3_1711708199_Vxh2Hp8k1RyULbaT&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.83 (69),N/A,2024-06-03,2024-06-07,No,No,1061410880674284985
Apartment in Temple,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,215 total",https://www.airbnb.com/rooms/33917323?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-01&check_out=2024-06-05&source_impression_id=p3_1711708199_N7wbwu4ckiSuO2LZ&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,4.93 (174),N/A,2024-06-03,2024-06-07,No,No,33917323
Apartment in Bonne-Nouvelle,N/A,Paris Center tourist place 2min to Opera/Lafayette,"€ 1,789 total",https://www.airbnb.com/rooms/46001713?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-04&check_out=2024-06-07&source_impression_id=p3_1711708199_UhiDUKyBJwyaVxNi&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,N/A,N/A,2024-06-03,2024-06-07,Yes,No,46001713
Apartment in Palais-Royal,N/A,"6 beds
6 beds
6 bedrooms
,
 · 6 bedrooms","€ 3,938 total",https://www.airbnb.com/rooms/28730819?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-03&check_out=2024-06-06&source_impression_id=p3_1711708199_pCp2QrQu1t63MQlH&previous_page_section_name=1000&federated_search_id=67159363-6e62-40d8-a5b2-22b1702a9888,2,N/A,N/A,2024-06-03,2024-06-07,No,No,28730819
Apartment in Paris,N/A,Family Apartment in the center of Paris,"€ 2,342 total",https://www.airbnb.com/rooms/893998484038590240?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_0gFozZ3N188%2F62mv&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.92 (12),Superhost,2024-06-03,2024-06-07,Yes,No,893998484038590240
Apartment in Temple,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,587 total",https://www.airbnb.com/rooms/1025319465169197311?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_qfGx7xc6djvt47PZ&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.71 (14),Superhost,2024-06-03,2024-06-07,No,No,1025319465169197311
Apartment in Les Halles,N/A,Cozy Apartment in the Heart of Rue Saint-Denis,"€ 2,166 total",https://www.airbnb.com/rooms/1099206870677546619?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_pOciKry7heTEyl15&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,New,Guest favorite,2024-06-03,2024-06-07,No,No,1099206870677546619
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,352 total",https://www.airbnb.com/rooms/783957293822560881?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_1AXP%2BvcB8Ib3s7oo&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.46 (41),Superhost,2024-06-03,2024-06-07,No,No,783957293822560881
Apartment in Opéra,N/A,Stunning architect-designed duplex,"€ 2,728 total",https://www.airbnb.com/rooms/699176344042543969?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_gyWMD5FYQwhrUrSn&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.67 (57),Guest favorite,2024-06-03,2024-06-07,No,No,699176344042543969
Apartment in Opéra,N/A,"3 bedrooms
3 bedrooms","€ 4,091 total",https://www.airbnb.com/rooms/1097193063852512017?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_zV%2B%2Bgzrb%2FSx4G1FD&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,New,N/A,2024-06-03,2024-06-07,No,No,1097193063852512017
Apartment in Bonne-Nouvelle,N/A,260 Suite Cracotte - Superb apartment in Paris,"€ 4,071 total",https://www.airbnb.com/rooms/27747200?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_sLV2JoF1H4XIpc1z&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.89 (328),N/A,2024-06-03,2024-06-07,No,Yes,27747200
Apartment in Opéra,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,765 total",https://www.airbnb.com/rooms/888262574509626431?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_J6TI%2BJpSTwfUqxvV&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.82 (22),N/A,2024-06-03,2024-06-07,Yes,No,888262574509626431
Apartment in Paris,N/A,Charming apartment 4BR/10P - South Pigalle - 1,"€ 2,754 total",https://www.airbnb.com/rooms/44441869?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_FEIX45k2xkeSPZcb&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.9 (132),N/A,2024-06-03,2024-06-07,Yes,No,44441869
Apartment in Opéra,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,984 total",https://www.airbnb.com/rooms/46187005?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_vsvuFHdpaCBkT7tw&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.5 (148),N/A,2024-06-03,2024-06-07,No,No,46187005
Apartment in Bonne-Nouvelle,N/A,Vivienne Suite II _ Luxury 3BDR 3BTH_Paris Centre,"€ 3,039 total",https://www.airbnb.com/rooms/686531826462022081?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_wNICI%2BtlhX1%2Bj6oS&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.95 (64),N/A,2024-06-03,2024-06-07,Yes,No,686531826462022081
Apartment in Temple,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,224 total",https://www.airbnb.com/rooms/5746469?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_StW7DEsgd2pvf9kJ&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.67 (176),N/A,2024-06-03,2024-06-07,No,No,5746469
Apartment in Opéra,N/A,LivinParis | LUX A/C 3 BDR Louvre - Eiffel T. View,"€ 4,714 total",https://www.airbnb.com/rooms/1079553674758463661?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_XW55LK1Y12Tjb%2BBN&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,New,N/A,2024-06-03,2024-06-07,No,No,1079553674758463661
Apartment in Les Halles,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,099 total",https://www.airbnb.com/rooms/892541457550318588?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_ZqlyBklqAAjIM%2Fm5&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.67 (15),N/A,2024-06-03,2024-06-07,No,No,892541457550318588
Apartment in Opéra,N/A,Luxury home in Paris - Center,"€ 1,981 total",https://www.airbnb.com/rooms/1069572531900224978?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_dmhWVl1AQk%2BXWMKT&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.63 (8),N/A,2024-06-03,2024-06-07,No,No,1069572531900224978
Apartment in Buttes-Montmartre,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,083 total",https://www.airbnb.com/rooms/947546099081712210?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_QdwLy1%2FFZ3uJ5kNQ&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.13 (110),N/A,2024-06-03,2024-06-07,No,No,947546099081712210
Apartment in Opéra,N/A,Edgar Suites Grands Boulevards - Hauteville,"€ 1,806 total",https://www.airbnb.com/rooms/42135689?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_jKXs7EsdqL%2Fkdnea&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,4.73 (11),N/A,2024-06-03,2024-06-07,No,No,42135689
Apartment in Buttes-Montmartre,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,626 total",https://www.airbnb.com/rooms/990519934755996479?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708204_P6F8JdfESo9k3LHh&previous_page_section_name=1000&federated_search_id=7546c4a6-712a-48dc-ba11-f690b2b886cb,2,N/A,N/A,2024-06-03,2024-06-07,No,No,990519934755996479
Apartment in Saint-Ouen-sur-Seine,N/A,GuestReady - Bliss and Peace near Paris,€ 804 total,https://www.airbnb.com/rooms/1028909701395790274?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708211_Yloqpf3eN31pju36&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,5.0 (5),Guest favorite,2024-06-03,2024-06-07,No,No,1028909701395790274
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 4,427 total",https://www.airbnb.com/rooms/40101267?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_kD%2BYfQ3zx9Tv8aE9&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.88 (216),Superhost,2024-06-03,2024-06-07,No,No,40101267
Apartment in Paris,N/A,LivinParis | Luxury 4 Bedrooms Le Louvre,"€ 1,640 total",https://www.airbnb.com/rooms/1075116358651341621?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_AyobzUoPkR6P%2FBTL&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,New,N/A,2024-06-03,2024-06-07,No,No,1075116358651341621
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,190 total",https://www.airbnb.com/rooms/1106452024966338096?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_hGq%2BiabfgumyQ3bH&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,New,N/A,2024-06-03,2024-06-07,No,No,1106452024966338096
Apartment in Paris,N/A,Cozy apartment close to Palais Garnier,"€ 2,376 total",https://www.airbnb.com/rooms/827328195660007964?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_6bABTFqpuW8p0%2BZK&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.81 (32),N/A,2024-06-03,2024-06-07,Yes,No,827328195660007964
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,746 total",https://www.airbnb.com/rooms/1110133375253872228?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_2iA6b0TOQ4Bd9TLY&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,New,N/A,2024-06-03,2024-06-07,No,No,1110133375253872228
Apartment in Paris,N/A,113 Suite Lui - Sumptuous apartment in Paris,"€ 1,566 total",https://www.airbnb.com/rooms/54338381?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_uSb%2BdAM0lW6RMOxK&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.58 (100),N/A,2024-06-03,2024-06-07,No,No,54338381
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,525 total",https://www.airbnb.com/rooms/53846418?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_%2FTeGLBrKcUDOiQVN&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.38 (55),N/A,2024-06-03,2024-06-07,No,No,53846418
Apartment in Paris,N/A,Charming Apartment Center of Paris-Montorgueil,"€ 3,629 total",https://www.airbnb.com/rooms/24686063?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_UYx6tpQnh%2FYKhQbG&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.8 (284),N/A,2024-06-03,2024-06-07,No,No,24686063
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,171 total",https://www.airbnb.com/rooms/623591303099956557?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_CQhgVk%2BLIC3Xbdb%2F&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.6 (68),N/A,2024-06-03,2024-06-07,No,No,623591303099956557
Apartment in Paris,N/A,Sublim apart «la marquise »paris centterrace 2bh,"€ 2,931 total",https://www.airbnb.com/rooms/1028533939202265482?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_Hdlg2kZhbfq7cPkZ&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,5.0 (8),N/A,2024-06-03,2024-06-07,No,No,1028533939202265482
Apartment in Paris,N/A,"4 bedrooms
4 bedrooms","€ 2,211 total",https://www.airbnb.com/rooms/45153479?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_d3fN9cEGuDQlLT8G&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.5 (112),N/A,2024-06-03,2024-06-07,No,No,45153479
Apartment in Paris,N/A,223 Suite Rothschild - Superb apartment in Paris,"€ 2,873 total",https://www.airbnb.com/rooms/696859416537324166?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_vML5zqeRZKvgPd4R&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.81 (57),N/A,2024-06-03,2024-06-07,Yes,No,696859416537324166
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,888 total",https://www.airbnb.com/rooms/51440346?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_14Ix%2BqrTRu2Zz78L&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.38 (101),N/A,2024-06-03,2024-06-07,No,No,51440346
Apartment in Paris,N/A,"Centre Paris, near Gare Est & Nord, 3 bedrooms","€ 1,933 total",https://www.airbnb.com/rooms/983046556964901327?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_DJYJG299FC2cKR%2Bd&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.85 (13),N/A,2024-06-03,2024-06-07,No,No,983046556964901327
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,382 total",https://www.airbnb.com/rooms/43541768?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_M967ceyQ9xOSrI39&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.69 (137),N/A,2024-06-03,2024-06-07,Yes,No,43541768
Apartment in Paris,N/A,LivinParis | Luxury 4 Bedrooms Opera,"€ 2,398 total",https://www.airbnb.com/rooms/1104360353693109350?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_GiKwM%2FkRBaLyskth&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,New,N/A,2024-06-03,2024-06-07,No,No,1104360353693109350
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,865 total",https://www.airbnb.com/rooms/1049853111260428604?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708212_tMk0mn8aewvPU1hM&previous_page_section_name=1000&federated_search_id=d769f348-5037-404d-9bb7-11924c35c4f2,2,4.5 (6),N/A,2024-06-03,2024-06-07,No,No,1049853111260428604
Apartment in Paris,N/A,Amazing apartment 6P/2BR - République/Lancry,"€ 1,717 total",https://www.airbnb.com/rooms/894646152826027717?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708219_rqH8IkeBGO3TaF%2B7&previous_page_section_name=1000&federated_search_id=89791db8-c541-44d8-a282-eb4e875b87fb,2,4.41 (41),Superhost,2024-06-03,2024-06-07,No,No,894646152826027717
Apartment in Pantin,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 687 total,https://www.airbnb.com/rooms/1120110068591542043?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708219_nJwGEXE8GXqVu%2FAb&previous_page_section_name=1000&federated_search_id=89791db8-c541-44d8-a282-eb4e875b87fb,2,New,Guest favorite,2024-06-03,2024-06-07,No,No,1120110068591542043
Apartment in Paris,N/A,Lovely spacious and bright apartment,"€ 3,293 total",https://www.airbnb.com/rooms/1050828283764815572?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708219_NUoitkeFEqwJPyMj&previous_page_section_name=1000&federated_search_id=89791db8-c541-44d8-a282-eb4e875b87fb,2,4.55 (11),Guest favorite,2024-06-03,2024-06-07,No,No,1050828283764815572
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 4,159 total",https://www.airbnb.com/rooms/1091134697464951891?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711708219_KUOVkwb%2Bm2o2KQWZ&previous_page_section_name=1000&federated_search_id=89791db8-c541-44d8-a282-eb4e875b87fb,2,New,Guest favorite,2024-06-03,2024-06-07,No,No,1091134697464951891
