Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Paris,N/A,Beautiful 3 bedroom apartment - Fêtes interdites!,"€ 1,850 total",https://www.airbnb.com/rooms/1089594635189380667?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_XXhiJSaEnn9WVqwT&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,New,Superhost,2024-07-19,2024-07-21,No,No,1089594635189380667
Apartment in Paris,N/A,"7 beds
7 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,888 total",https://www.airbnb.com/rooms/649135423539544439?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_HlQ5yGe8BqnNy6cO&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,4.81 (36),N/A,2024-07-19,2024-07-21,No,No,649135423539544439
Townhouse in Pantin,N/A,*Exceptional apartment * Gates of Paris*,€ 879 total,https://www.airbnb.com/rooms/45007974?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_mpKd7prPFf%2BbmUD1&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,4.83 (121),N/A,2024-07-19,2024-07-21,No,No,45007974
Apartment in Nanterre,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms",€ 594 total,https://www.airbnb.com/rooms/936994148336970237?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_JABSiliav5irnryr&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,4.67 (3),N/A,2024-07-19,2024-07-21,No,No,936994148336970237
Apartment in Issy-les-Moulineaux,N/A,Elegant Corner Apartment in Porte d'Auteuil,€ 845 total,https://www.airbnb.com/rooms/606139053351233173?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_pn7jDL2rb2e4UGHU&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,5.0 (3),N/A,2024-07-19,2024-07-21,No,No,606139053351233173
Home in Villejuif,N/A,"6 beds
6 beds
5 bedrooms
,
 · 5 bedrooms","€ 1,241 total",https://www.airbnb.com/rooms/977286091432664072?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_D0jPcV41foqVQEPC&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,5.0 (16),N/A,2024-07-19,2024-07-21,No,No,977286091432664072
Apartment in Paris,N/A,STANDING🎭 ❄️AIR CONDITIONING❄️✍️OMG Montmartre view 🎭,"€ 2,379 total",https://www.airbnb.com/rooms/943333461455380986?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_fNAlAKHyBrUlWYvR&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,4.44 (18),N/A,2024-07-19,2024-07-21,No,No,943333461455380986
Apartment in Aubervilliers,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,058 total",https://www.airbnb.com/rooms/1017338054966996339?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_mQ0YVqOVlfytx3LG&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,4.47 (34),N/A,2024-07-19,2024-07-21,No,No,1017338054966996339
Apartment in Paris,N/A,"Spacious, quiet house, Subway line 7, RER E","€ 2,759 total",https://www.airbnb.com/rooms/775058258530157776?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_xk9TF6YkgZOhPD4V&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,New,N/A,2024-07-19,2024-07-21,No,No,775058258530157776
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,129 total",https://www.airbnb.com/rooms/46003685?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_uy4Z8Pp%2FMnXR%2BCba&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,4.73 (197),N/A,2024-07-19,2024-07-21,No,No,46003685
Apartment in Paris,N/A,Beautiful duplex with terrace and 8P parking,"€ 2,578 total",https://www.airbnb.com/rooms/1117955966301825361?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_OHRY6drW17qvILyY&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,New,N/A,2024-07-19,2024-07-21,No,No,1117955966301825361
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,973 total",https://www.airbnb.com/rooms/29769721?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_Q9GgX7tErbZ9yj9n&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,N/A,N/A,2024-07-19,2024-07-21,No,No,29769721
Home in Meudon,N/A,Appart familial RDJ + parking. Direct Tour Eiffel,"€ 1,683 total",https://www.airbnb.com/rooms/1079099505511959046?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_VRXytdAr54dalBHQ&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,N/A,N/A,2024-07-19,2024-07-21,No,No,1079099505511959046
Apartment in Le Blanc-Mesnil,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,660 total",https://www.airbnb.com/rooms/1056561542965457471?adults=8&check_in=2024-07-19&check_out=2024-07-21&source_impression_id=p3_1711711177_vBBiGbapWsOU1y5A&previous_page_section_name=1000&federated_search_id=37f4c93c-e030-429a-87f6-799bc030eb55,3,N/A,N/A,2024-07-19,2024-07-21,No,No,1056561542965457471
Apartment in Paris,N/A,Loft in Flexible Le Grand Marais/8P,"€ 1,658 total",https://www.airbnb.com/rooms/1069327749667124181?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_T5PLaUXAYgvAQmFE&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,New,Superhost,2024-07-22,2024-07-26,No,No,1069327749667124181
Apartment in Deuil-la-Barre,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,879 total",https://www.airbnb.com/rooms/2365610?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_54iPHWeevZG9nYFa&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.85 (299),Superhost,2024-07-22,2024-07-26,No,No,2365610
Apartment in Paris,N/A,15 minutes from Paris * Oasis of tranquility !,"€ 3,137 total",https://www.airbnb.com/rooms/777478072805505517?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_BJadh8UZx7A2KixO&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.56 (48),Guest favorite,2024-07-22,2024-07-26,No,No,777478072805505517
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 4,594 total",https://www.airbnb.com/rooms/34916826?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_xKF30b%2BDiDU1l90G&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.88 (160),Superhost,2024-07-22,2024-07-26,No,No,34916826
Apartment in Paris,N/A,Amazing Apartment - 8P/3BR - Sentier,"€ 4,630 total",https://www.airbnb.com/rooms/40101267?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_Df%2BueSYJqJuSesFP&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.88 (216),Guest favorite,2024-07-22,2024-07-26,No,No,40101267
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,166 total",https://www.airbnb.com/rooms/53530344?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_47SQNdDgzqHwu08y&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.85 (94),Guest favorite,2024-07-22,2024-07-26,Yes,No,53530344
Apartment in Paris,N/A,Refurbished 4 BDR apartment- Heart of Paris,"€ 4,222 total",https://www.airbnb.com/rooms/42870861?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_YDQOJTkVFUJLAS43&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.44 (127),Guest favorite,2024-07-22,2024-07-26,No,Yes,42870861
Apartment in Paris,N/A,"7 beds
7 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,029 total",https://www.airbnb.com/rooms/48796318?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_LRqFauk%2F3w%2BjDfUm&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.94 (240),Guest favorite,2024-07-22,2024-07-26,No,No,48796318
Apartment in Paris,N/A,LivinParis | Luxury 4 Bedrooms Le Louvre,"€ 3,602 total",https://www.airbnb.com/rooms/41574523?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_xWc56PniVQBJMc9%2B&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.69 (236),Superhost,2024-07-22,2024-07-26,No,Yes,41574523
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,322 total",https://www.airbnb.com/rooms/13386132?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_nBtZ8TtSVA0p3g9f&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,5.0 (17),Superhost,2024-07-22,2024-07-26,No,Yes,13386132
Apartment in Paris,N/A,216 Suite Vintage spirit - Superb Apartement,"€ 4,452 total",https://www.airbnb.com/rooms/1038550168200142322?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_%2Bo%2F3mscCZUWh5K8j&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,New,Jul 20 – 24,2024-07-22,2024-07-26,Yes,No,1038550168200142322
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 5,957 total",https://www.airbnb.com/rooms/1079553674758463661?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_v9hRFCxSvYGksJX6&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.89 (202),Jul 21 – 24,2024-07-22,2024-07-26,No,No,1079553674758463661
Apartment in Paris,N/A,LivinParis NEW Luxury A/C 3 Bedrooms Le Louvre II,"€ 2,799 total",https://www.airbnb.com/rooms/37618657?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_I1VvBojV%2FLBeRHoF&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,5.0 (13),Jul 22 – 25,2024-07-22,2024-07-26,Yes,No,37618657
Home in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,983 total",https://www.airbnb.com/rooms/1061410880674284985?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_9jrMaVjFRJ2lMnvK&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.61 (36),Jul 22 – 24,2024-07-22,2024-07-26,No,No,1061410880674284985
Apartment in Paris,N/A,168 Suite M - Superb apartment in Paris,"€ 3,541 total",https://www.airbnb.com/rooms/878661742726380665?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_Fp8WtKK6BZgqJ2E7&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,New,Jul 20 – 25,2024-07-22,2024-07-26,No,No,878661742726380665
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,920 total",https://www.airbnb.com/rooms/1110776601533907427?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_9SH3ekeLaukmOJ66&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.75 (103),Jul 22 – 25,2024-07-22,2024-07-26,No,No,1110776601533907427
Apartment in Paris,N/A,LivinParis | Luxury 3 Bedrooms Opera I,"€ 4,653 total",https://www.airbnb.com/rooms/53932916?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_a4a54tRBxnoBOKsh&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.79 (90),N/A,2024-07-22,2024-07-26,Yes,No,53932916
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,252 total",https://www.airbnb.com/rooms/663432873412388667?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711188_Fz7idcAQTxqVlPni&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.73 (164),N/A,2024-07-22,2024-07-26,Yes,No,663432873412388667
Apartment in Paris,N/A,LivinParis | Luxury 3 Bedrooms Grand-Boulevard II,"€ 3,717 total",https://www.airbnb.com/rooms/13670403?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-20&check_out=2024-07-24&source_impression_id=p3_1711711189_O29XgT7WWjlf60Y0&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.85 (157),N/A,2024-07-22,2024-07-26,Yes,No,13670403
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 5,112 total",https://www.airbnb.com/rooms/13330999?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-21&check_out=2024-07-24&source_impression_id=p3_1711711189_QmAx33a3ukdnXTNm&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.95 (22),N/A,2024-07-22,2024-07-26,Yes,No,13330999
Apartment in Paris,N/A,Louvre Montorgueuil Historical center 3BR I,"€ 4,050 total",https://www.airbnb.com/rooms/932607956634548337?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-22&check_out=2024-07-25&source_impression_id=p3_1711711189_Z5YOkn9fchgvi6pZ&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.96 (57),N/A,2024-07-22,2024-07-26,Yes,No,932607956634548337
Loft in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,615 total",https://www.airbnb.com/rooms/43752479?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-22&check_out=2024-07-24&source_impression_id=p3_1711711189_ZSWSbWEiA77%2BEe%2BR&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,5.0 (37),N/A,2024-07-22,2024-07-26,No,No,43752479
Apartment in Paris,N/A,Sumptuous apartment Louvre Museum/Palais Royal,"€ 7,388 total",https://www.airbnb.com/rooms/33606563?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-20&check_out=2024-07-25&source_impression_id=p3_1711711189_z7K8zDE1xAd22w35&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,4.79 (108),N/A,2024-07-22,2024-07-26,No,No,33606563
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,062 total",https://www.airbnb.com/rooms/36069798?adults=8&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-22&check_out=2024-07-25&source_impression_id=p3_1711711189_Zf2sKXxYVsvE%2BrMr&previous_page_section_name=1000&federated_search_id=af2e40e8-6cd7-4cbd-b131-ca0807db5f92,3,N/A,N/A,2024-07-22,2024-07-26,Yes,No,36069798
Apartment in Temple,N/A,LivinParis | Luxury 4 Bedrooms Le Marais,"€ 4,630 total",https://www.airbnb.com/rooms/46766464?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_QeiroovWYN1UFq0C&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.88 (209),Superhost,2024-07-22,2024-07-26,No,No,46766464
Apartment in Opéra,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 5,179 total",https://www.airbnb.com/rooms/5817926?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_zhvg3EYS0YMLiAw7&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.91 (103),Guest favorite,2024-07-22,2024-07-26,Yes,No,5817926
Apartment in Opéra,N/A,4 big bedrooms close to Opéra,"€ 5,504 total",https://www.airbnb.com/rooms/922890445850033279?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_YC4wmmxqeiZjhbeB&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,5.0 (16),Guest favorite,2024-07-22,2024-07-26,No,No,922890445850033279
Apartment in Bonne-Nouvelle,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,496 total",https://www.airbnb.com/rooms/53490856?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_mlbf%2FVQPasDBgGIl&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.74 (98),Superhost,2024-07-22,2024-07-26,Yes,No,53490856
Apartment in Bonne-Nouvelle,N/A,Elegant apartment on rue de Trévise,"€ 4,042 total",https://www.airbnb.com/rooms/24686063?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_SHX%2F3dhZYfBX7ILq&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.8 (284),Superhost,2024-07-22,2024-07-26,No,No,24686063
Apartment in Paris,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms","€ 4,222 total",https://www.airbnb.com/rooms/1068759626559812433?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_cKG80QMQMRFAZN0q&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.82 (275),Superhost,2024-07-22,2024-07-26,No,Yes,1068759626559812433
Apartment in Opéra,N/A,215 Suite Esprit Nature - Superb apartment,"€ 3,874 total",https://www.airbnb.com/rooms/19263737?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_YEG2SjEw%2FNVFPPBT&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.33 (3),Guest favorite,2024-07-22,2024-07-26,No,Yes,19263737
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,828 total",https://www.airbnb.com/rooms/1049742385302004332?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_5mkIIgnmOGYFukKU&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.86 (7),Superhost,2024-07-22,2024-07-26,No,No,1049742385302004332
Apartment in Paris,N/A,LivinParis | Luxury 4 Bedrooms Opera,"€ 4,268 total",https://www.airbnb.com/rooms/975951121725108063?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_3rqxu78OhW67zFyj&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,New,N/A,2024-07-22,2024-07-26,No,No,975951121725108063
Apartment in Temple,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,855 total",https://www.airbnb.com/rooms/1097620132932768224?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_ZyOc4q18Ldwgvnf9&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,New,N/A,2024-07-22,2024-07-26,No,No,1097620132932768224
Apartment in Temple,N/A,LivinParis | NEW Luxury A/C 3 Bedrooms Le Louvre I,"€ 5,735 total",https://www.airbnb.com/rooms/1113097884420309883?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_Ok4kI0SGA47nCiF%2F&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.61 (233),N/A,2024-07-22,2024-07-26,No,No,1113097884420309883
Apartment in Bonne-Nouvelle,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,225 total",https://www.airbnb.com/rooms/13386198?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_4fEMNw%2BiAECqaTvX&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.92 (49),N/A,2024-07-22,2024-07-26,No,Yes,13386198
Apartment in Palais-Bourbon,N/A,LivinParis | Luxury 4 Bedrooms Opera Lafayette IV,"€ 4,679 total",https://www.airbnb.com/rooms/1035436509194643912?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_7M5BAkYhx4GGZ0gq&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.83 (6),N/A,2024-07-22,2024-07-26,No,No,1035436509194643912
Apartment in Temple,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,612 total",https://www.airbnb.com/rooms/39831643?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_dQbvAdpjpzl5xkiJ&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.56 (25),N/A,2024-07-22,2024-07-26,No,No,39831643
Apartment in Temple,N/A,Urban Flat 34 - Beautiful 3 Bedroom Paris Louvre,"€ 3,221 total",https://www.airbnb.com/rooms/1010013197343616726?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_eDKV%2BaqtGIcp5MGW&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,New,N/A,2024-07-22,2024-07-26,No,No,1010013197343616726
Apartment in Bonne-Nouvelle,N/A,"7 beds
7 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,910 total",https://www.airbnb.com/rooms/968370119512244435?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_McO0%2Bec9nSTaUA8y&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,4.5 (10),N/A,2024-07-22,2024-07-26,No,No,968370119512244435
Apartment in Buttes-Chaumont,N/A,Apartment8P# Grevin Museum # Grand Rex# Galerie Vivienne,"€ 2,864 total",https://www.airbnb.com/rooms/1110133375253872228?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_HT8%2BWxndDzfLJ%2Bo%2F&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,N/A,N/A,2024-07-22,2024-07-26,No,No,1110133375253872228
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 4,317 total",https://www.airbnb.com/rooms/994759868428163073?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711193_8mSvT%2FgZAGgUdjoP&previous_page_section_name=1000&federated_search_id=6a4207da-e7ac-410e-bb6a-65f6b444fdea,3,N/A,N/A,2024-07-22,2024-07-26,No,No,994759868428163073
Apartment in Paris,N/A,Charming 150m² 5BR Romantic City Center w/ Aircon,"€ 9,279 total",https://www.airbnb.com/rooms/49186538?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711201_gbw8xgZVNeK6iy78&previous_page_section_name=1000&federated_search_id=08504c97-89b9-4400-80f9-fd86d733f6c1,3,4.78 (119),Superhost,2024-07-22,2024-07-26,Yes,No,49186538
Apartment in Paris,N/A,"7 beds
7 beds
5 bedrooms
,
 · 5 bedrooms","€ 4,735 total",https://www.airbnb.com/rooms/958720565448264526?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711201_M9q5AzIfhbhz4R4A&previous_page_section_name=1000&federated_search_id=08504c97-89b9-4400-80f9-fd86d733f6c1,3,5.0 (20),Guest favorite,2024-07-22,2024-07-26,Yes,No,958720565448264526
Apartment in Paris,N/A,Home Temple Home,"€ 1,602 total",https://www.airbnb.com/rooms/33261266?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711201_nk7ntMAN5pG%2FHzx8&previous_page_section_name=1000&federated_search_id=08504c97-89b9-4400-80f9-fd86d733f6c1,3,4.67 (39),Superhost,2024-07-22,2024-07-26,No,No,33261266
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,121 total",https://www.airbnb.com/rooms/1117208621129620642?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711201_V%2FL9wTcMpIm1%2Fk3D&previous_page_section_name=1000&federated_search_id=08504c97-89b9-4400-80f9-fd86d733f6c1,3,New,Superhost,2024-07-22,2024-07-26,No,No,1117208621129620642
Apartment in Paris,N/A,"Large, typical, Parisian, Montmartre","€ 4,185 total",https://www.airbnb.com/rooms/17938025?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711201_c4rEm7xhNr5Ek%2BWN&previous_page_section_name=1000&federated_search_id=08504c97-89b9-4400-80f9-fd86d733f6c1,3,4.5 (284),Superhost,2024-07-22,2024-07-26,No,No,17938025
Home in Saint-Cloud,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,467 total",https://www.airbnb.com/rooms/917357699097211433?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711201_UzP9b%2FAeKAiUVHae&previous_page_section_name=1000&federated_search_id=08504c97-89b9-4400-80f9-fd86d733f6c1,3,4.8 (5),Superhost,2024-07-22,2024-07-26,No,No,917357699097211433
Apartment in Paris,N/A,Home Réaumur,"€ 2,743 total",https://www.airbnb.com/rooms/31554364?adults=8&check_in=2024-07-22&check_out=2024-07-26&source_impression_id=p3_1711711201_fPSmGPryGEtrkLHb&previous_page_section_name=1000&federated_search_id=08504c97-89b9-4400-80f9-fd86d733f6c1,3,4.47 (177),Superhost,2024-07-22,2024-07-26,No,No,31554364
